timestamp,intersection_id,vehicle_count,avg_speed_kmh,weather,temperature_c,is_weekend,is_peak_hour,accident_occurred,congestion_level
2025-03-10 18:00:00,Mangilik_El_Kunaev,2839,27,Rain,10,0,1,0,0.62
2025-03-10 18:15:00,Mangilik_El_Kunaev,4017,17,Clear,-3,0,1,0,0.718
2025-03-10 18:30:00,Mangilik_El_Syganak,2632,36,Clear,3,0,1,0,0.477
2025-03-10 18:45:00,Kabanbay_Kunaev,3607,18,Clear,15,0,1,0,0.737
2025-03-10 19:00:00,Mangilik_El_Syganak,2353,32,Rain,3,0,1,0,0.537
2025-03-10 19:15:00,Mangilik_El_Syganak,3844,5,Rain,8,0,1,0,0.946
2025-03-10 19:30:00,Kabanbay_Kunaev,3035,5,Clear,-6,0,1,0,0.929
2025-03-10 19:45:00,Kabanbay_Kunaev,2688,24,Snow,-8,0,1,0,0.658
2025-03-10 20:00:00,Mangilik_El_Syganak,3100,12,Clear,3,0,1,0,0.815
2025-03-10 20:15:00,Mangilik_El_Kunaev,2837,28,Clear,2,0,1,0,0.558
2025-03-10 20:30:00,Turan_Syganak,2534,25,Fog,-2,0,1,0,0.661
2025-03-10 20:45:00,Kabanbay_Kunaev,2988,35,Clear,12,0,1,0,0.517
2025-03-10 21:00:00,Mangilik_El_Kunaev,1428,47,Clear,2,0,0,0,0.378
2025-03-10 21:15:00,Mangilik_El_Kunaev,1023,46,Clear,12,0,0,0,0.343
2025-03-10 21:30:00,Dostyk_Turkistan,1002,57,Clear,-10,0,0,0,0.178
2025-03-10 21:45:00,Dostyk_Turkistan,678,49,Clear,10,0,0,0,0.288
2025-03-10 22:00:00,Mangilik_El_Syganak,1300,46,Rain,11,0,0,0,0.37
2025-03-10 22:15:00,Dostyk_Turkistan,1274,28,Snow,8,0,0,0,0.584
2025-03-10 22:30:00,Mangilik_El_Syganak,782,49,Clear,2,0,0,0,0.345
2025-03-10 22:45:00,Dostyk_Turkistan,615,58,Clear,-4,0,0,0,0.167
2025-03-10 23:00:00,Dostyk_Turkistan,837,45,Snow,6,0,0,0,0.343
2025-03-10 23:15:00,Mangilik_El_Kunaev,1167,53,Clear,1,0,0,0,0.211
2025-03-10 23:30:00,Mangilik_El_Kunaev,1139,60,Clear,-10,0,0,0,0.159
2025-03-10 23:45:00,Dostyk_Turkistan,877,53,Rain,5,0,0,0,0.221
2025-03-11 00:00:00,Mangilik_El_Syganak,166,63,Clear,5,0,0,0,0.14
2025-03-11 00:15:00,Turan_Syganak,123,40,Snow,-7,0,0,0,0.464
2025-03-11 00:30:00,Kabanbay_Kunaev,185,44,Clear,6,0,0,0,0.414
2025-03-11 00:45:00,Mangilik_El_Syganak,149,53,Clear,-5,0,0,0,0.208
2025-03-11 01:00:00,Mangilik_El_Syganak,72,51,Clear,2,0,0,0,0.246
2025-03-11 01:15:00,Mangilik_El_Kunaev,77,65,Clear,-7,0,0,0,0.066
2025-03-11 01:30:00,Mangilik_El_Syganak,278,59,Clear,5,0,0,0,0.119
2025-03-11 01:45:00,Kabanbay_Kunaev,55,40,Snow,9,0,0,0,0.477
2025-03-11 02:00:00,Mangilik_El_Syganak,122,41,Clear,0,0,0,0,0.389
2025-03-11 02:15:00,Dostyk_Turkistan,144,42,Clear,3,0,0,0,0.402
2025-03-11 02:30:00,Mangilik_El_Kunaev,254,46,Rain,2,0,0,0,0.358
2025-03-11 02:45:00,Mangilik_El_Kunaev,100,55,Rain,15,0,0,0,0.228
2025-03-11 03:00:00,Mangilik_El_Syganak,216,31,Snow,12,0,0,0,0.606
2025-03-11 03:15:00,Kabanbay_Kunaev,133,40,Clear,-7,0,0,0,0.385
2025-03-11 03:30:00,Dostyk_Turkistan,253,40,Rain,-6,0,0,0,0.46
2025-03-11 03:45:00,Mangilik_El_Kunaev,77,59,Clear,14,0,0,0,0.179
2025-03-11 04:00:00,Dostyk_Turkistan,277,47,Clear,-5,0,0,0,0.313
2025-03-11 04:15:00,Mangilik_El_Syganak,121,42,Snow,0,0,0,0,0.394
2025-03-11 04:30:00,Kabanbay_Kunaev,212,54,Clear,3,0,0,0,0.231
2025-03-11 04:45:00,Turan_Syganak,105,43,Clear,-5,0,0,0,0.407
2025-03-11 05:00:00,Mangilik_El_Syganak,138,39,Fog,-7,0,0,0,0.454
2025-03-11 05:15:00,Mangilik_El_Syganak,220,40,Clear,-2,0,0,0,0.393
2025-03-11 05:30:00,Dostyk_Turkistan,97,35,Rain,0,0,0,0,0.455
2025-03-11 05:45:00,Kabanbay_Kunaev,130,28,Snow,13,0,0,0,0.627
2025-03-11 06:00:00,Mangilik_El_Syganak,1130,49,Clear,-10,0,0,0,0.275
2025-03-11 06:15:00,Kabanbay_Kunaev,725,32,Fog,-7,0,0,0,0.507
2025-03-11 06:30:00,Turan_Syganak,531,48,Clear,3,0,0,0,0.328
2025-03-11 06:45:00,Mangilik_El_Kunaev,1192,52,Clear,4,0,0,0,0.268
2025-03-11 07:00:00,Mangilik_El_Syganak,3597,11,Clear,7,0,1,0,0.8
2025-03-11 07:15:00,Turan_Syganak,3737,20,Clear,0,0,1,0,0.72
2025-03-11 07:30:00,Mangilik_El_Kunaev,2301,34,Clear,12,0,1,0,0.51
2025-03-11 07:45:00,Kabanbay_Kunaev,3805,5,Clear,9,0,1,0,0.885
2025-03-11 08:00:00,Kabanbay_Kunaev,3414,7,Rain,-1,0,1,0,0.911
2025-03-11 08:15:00,Mangilik_El_Syganak,2414,27,Clear,-7,0,1,0,0.631
2025-03-11 08:30:00,Mangilik_El_Kunaev,3641,11,Clear,-3,0,1,0,0.846
2025-03-11 08:45:00,Mangilik_El_Kunaev,4318,8,Clear,10,0,1,0,0.927
2025-03-11 09:00:00,Mangilik_El_Syganak,2351,21,Rain,5,0,1,0,0.7
2025-03-11 09:15:00,Kabanbay_Kunaev,3526,16,Clear,9,0,1,0,0.776
2025-03-11 09:30:00,Kabanbay_Kunaev,3344,11,Rain,-3,0,1,0,0.815
2025-03-11 09:45:00,Dostyk_Turkistan,2798,25,Rain,15,0,1,0,0.636
2025-03-11 10:00:00,Turan_Syganak,1365,60,Clear,8,0,0,0,0.16
2025-03-11 10:15:00,Mangilik_El_Kunaev,801,53,Clear,1,0,0,0,0.221
2025-03-11 10:30:00,Dostyk_Turkistan,508,42,Clear,-1,0,0,0,0.352
2025-03-11 10:45:00,Kabanbay_Kunaev,878,34,Rain,-2,0,0,0,0.486
2025-03-11 11:00:00,Mangilik_El_Kunaev,893,57,Clear,1,0,0,0,0.194
2025-03-11 11:15:00,Dostyk_Turkistan,684,45,Clear,12,0,0,0,0.356
2025-03-11 11:30:00,Turan_Syganak,835,62,Clear,5,0,0,0,0.135
2025-03-11 11:45:00,Dostyk_Turkistan,638,49,Clear,-8,0,0,0,0.275
2025-03-11 12:00:00,Mangilik_El_Syganak,1464,40,Clear,11,0,0,0,0.409
2025-03-11 12:15:00,Turan_Syganak,655,45,Rain,15,0,0,0,0.36
2025-03-11 12:30:00,Mangilik_El_Kunaev,509,48,Rain,-3,0,0,0,0.305
2025-03-11 12:45:00,Kabanbay_Kunaev,889,44,Clear,-3,0,0,0,0.358
2025-03-11 13:00:00,Turan_Syganak,1467,65,Clear,0,0,0,0,0.055
2025-03-11 13:15:00,Mangilik_El_Syganak,1404,39,Snow,10,0,0,0,0.419
2025-03-11 13:30:00,Dostyk_Turkistan,1116,32,Snow,11,0,0,0,0.546
2025-03-11 13:45:00,Mangilik_El_Syganak,1113,64,Clear,-4,0,0,0,0.077
2025-03-11 14:00:00,Mangilik_El_Syganak,1054,47,Clear,11,0,0,0,0.347
2025-03-11 14:15:00,Kabanbay_Kunaev,1431,44,Snow,-4,0,0,0,0.336
2025-03-11 14:30:00,Mangilik_El_Syganak,694,47,Clear,-9,0,0,0,0.293
2025-03-11 14:45:00,Kabanbay_Kunaev,1286,51,Clear,15,0,0,0,0.24
2025-03-11 15:00:00,Dostyk_Turkistan,1179,56,Clear,-2,0,0,0,0.197
2025-03-11 15:15:00,Turan_Syganak,1267,30,Snow,-3,0,0,0,0.527
2025-03-11 15:30:00,Mangilik_El_Syganak,696,56,Clear,8,0,0,0,0.162
2025-03-11 15:45:00,Mangilik_El_Kunaev,506,50,Clear,4,0,0,0,0.326
2025-03-11 16:00:00,Kabanbay_Kunaev,1188,47,Rain,3,0,0,0,0.332
2025-03-11 16:15:00,Mangilik_El_Syganak,1297,30,Snow,4,0,0,0,0.531
2025-03-11 16:30:00,Dostyk_Turkistan,1090,51,Rain,-3,0,0,0,0.225
2025-03-11 16:45:00,Mangilik_El_Kunaev,672,45,Clear,3,0,0,0,0.403
2025-03-11 17:00:00,Dostyk_Turkistan,3698,11,Clear,8,0,1,0,0.81
2025-03-11 17:15:00,Dostyk_Turkistan,2297,34,Rain,-10,0,1,0,0.483
2025-03-11 17:30:00,Kabanbay_Kunaev,3788,5,Clear,-3,0,1,0,0.959
2025-03-11 17:45:00,Mangilik_El_Kunaev,3459,4,Snow,1,0,1,0,0.962
2025-03-11 18:00:00,Turan_Syganak,3427,6,Clear,14,0,1,0,0.868
2025-03-11 18:15:00,Turan_Syganak,4091,5,Clear,15,0,1,0,0.899
2025-03-11 18:30:00,Mangilik_El_Kunaev,3655,10,Snow,1,0,1,0,0.884
2025-03-11 18:45:00,Dostyk_Turkistan,2651,29,Clear,9,0,1,0,0.61
2025-03-11 19:00:00,Dostyk_Turkistan,3102,14,Clear,15,0,1,0,0.822
2025-03-11 19:15:00,Mangilik_El_Syganak,2969,24,Clear,-5,0,1,0,0.686
2025-03-11 19:30:00,Mangilik_El_Kunaev,3727,18,Clear,0,0,1,0,0.702
2025-03-11 19:45:00,Turan_Syganak,3837,6,Clear,8,0,1,0,0.9
2025-03-11 20:00:00,Dostyk_Turkistan,2383,29,Clear,12,0,1,0,0.623
2025-03-11 20:15:00,Turan_Syganak,2459,34,Clear,1,0,1,0,0.474
2025-03-11 20:30:00,Turan_Syganak,2731,32,Clear,-2,0,1,0,0.555
2025-03-11 20:45:00,Mangilik_El_Syganak,3833,12,Clear,8,0,1,0,0.815
2025-03-11 21:00:00,Mangilik_El_Syganak,1392,42,Clear,-8,0,0,0,0.41
2025-03-11 21:15:00,Mangilik_El_Syganak,570,61,Clear,2,0,0,0,0.148
2025-03-11 21:30:00,Kabanbay_Kunaev,749,46,Clear,-8,0,0,0,0.304
2025-03-11 21:45:00,Mangilik_El_Syganak,504,42,Rain,13,0,0,0,0.411
2025-03-11 22:00:00,Kabanbay_Kunaev,992,50,Clear,-10,0,0,0,0.327
2025-03-11 22:15:00,Dostyk_Turkistan,961,35,Snow,7,0,0,0,0.507
2025-03-11 22:30:00,Mangilik_El_Syganak,994,40,Clear,11,0,0,0,0.463
2025-03-11 22:45:00,Kabanbay_Kunaev,1049,51,Rain,14,0,0,0,0.246
2025-03-11 23:00:00,Dostyk_Turkistan,1120,42,Clear,15,0,0,0,0.386
2025-03-11 23:15:00,Mangilik_El_Syganak,1429,41,Snow,-6,0,0,0,0.402
2025-03-11 23:30:00,Mangilik_El_Kunaev,1045,63,Clear,4,0,0,0,0.128
2025-03-11 23:45:00,Turan_Syganak,1405,63,Clear,7,0,0,0,0.081
2025-03-12 00:00:00,Mangilik_El_Kunaev,91,55,Clear,-7,0,0,0,0.201
2025-03-12 00:15:00,Kabanbay_Kunaev,71,32,Snow,13,0,0,0,0.517
2025-03-12 00:30:00,Turan_Syganak,54,33,Snow,5,0,0,0,0.496
2025-03-12 00:45:00,Mangilik_El_Kunaev,171,41,Clear,-8,0,0,0,0.421
2025-03-12 01:00:00,Mangilik_El_Syganak,55,58,Clear,8,0,0,0,0.169
2025-03-12 01:15:00,Turan_Syganak,215,52,Clear,15,0,0,0,0.245
2025-03-12 01:30:00,Turan_Syganak,181,40,Clear,15,0,0,0,0.423
2025-03-12 01:45:00,Kabanbay_Kunaev,100,30,Snow,7,0,0,0,0.536
2025-03-12 02:00:00,Turan_Syganak,226,42,Clear,5,0,0,0,0.428
2025-03-12 02:15:00,Kabanbay_Kunaev,119,29,Snow,-9,0,0,0,0.574
2025-03-12 02:30:00,Mangilik_El_Syganak,264,59,Clear,15,0,0,0,0.108
2025-03-12 02:45:00,Dostyk_Turkistan,139,32,Snow,-10,0,0,0,0.53
2025-03-12 03:00:00,Mangilik_El_Syganak,280,52,Clear,5,0,0,0,0.214
2025-03-12 03:15:00,Kabanbay_Kunaev,145,51,Clear,-1,0,0,0,0.232
2025-03-12 03:30:00,Mangilik_El_Syganak,56,60,Clear,-4,0,0,0,0.124
2025-03-12 03:45:00,Mangilik_El_Kunaev,128,57,Clear,4,0,0,0,0.218
2025-03-12 04:00:00,Mangilik_El_Kunaev,200,45,Clear,15,0,0,0,0.351
2025-03-12 04:15:00,Turan_Syganak,65,49,Rain,-9,0,0,0,0.342
2025-03-12 04:30:00,Turan_Syganak,173,65,Clear,13,0,0,0,0.036
2025-03-12 04:45:00,Turan_Syganak,239,42,Clear,15,0,0,0,0.369
2025-03-12 05:00:00,Kabanbay_Kunaev,216,46,Rain,0,0,0,0,0.307
2025-03-12 05:15:00,Dostyk_Turkistan,268,58,Clear,7,0,0,0,0.181
2025-03-12 05:30:00,Kabanbay_Kunaev,295,55,Rain,2,0,0,0,0.233
2025-03-12 05:45:00,Kabanbay_Kunaev,107,64,Clear,-2,0,0,0,0.042
2025-03-12 06:00:00,Mangilik_El_Syganak,663,61,Clear,2,0,0,0,0.12
2025-03-12 06:15:00,Dostyk_Turkistan,1358,52,Clear,7,0,0,0,0.296
2025-03-12 06:30:00,Mangilik_El_Syganak,725,43,Clear,-10,0,0,0,0.404
2025-03-12 06:45:00,Turan_Syganak,1435,57,Clear,-5,0,0,0,0.164
2025-03-12 07:00:00,Mangilik_El_Syganak,3152,13,Snow,-10,0,1,0,0.832
2025-03-12 07:15:00,Kabanbay_Kunaev,3565,6,Rain,3,0,1,0,0.946
2025-03-12 07:30:00,Dostyk_Turkistan,3161,8,Clear,10,0,1,0,0.928
2025-03-12 07:45:00,Mangilik_El_Syganak,4097,15,Clear,0,0,1,0,0.798
2025-03-12 08:00:00,Kabanbay_Kunaev,3366,14,Clear,14,0,1,0,0.842
2025-03-12 08:15:00,Dostyk_Turkistan,2439,23,Snow,6,0,1,0,0.668
2025-03-12 08:30:00,Mangilik_El_Syganak,3024,11,Clear,14,0,1,0,0.878
2025-03-12 08:45:00,Mangilik_El_Kunaev,3695,10,Clear,-9,0,1,0,0.83
2025-03-12 09:00:00,Mangilik_El_Kunaev,3574,8,Clear,-1,0,1,0,0.871
2025-03-12 09:15:00,Mangilik_El_Kunaev,3307,3,Snow,-10,0,1,0,0.945
2025-03-12 09:30:00,Mangilik_El_Syganak,2735,29,Clear,-9,0,1,0,0.61
2025-03-12 09:45:00,Turan_Syganak,2689,37,Clear,6,0,1,0,0.513
2025-03-12 10:00:00,Mangilik_El_Syganak,710,57,Clear,5,0,0,0,0.162
2025-03-12 10:15:00,Dostyk_Turkistan,667,30,Snow,-9,0,0,0,0.589
2025-03-12 10:30:00,Turan_Syganak,1333,42,Snow,2,0,0,0,0.372
2025-03-12 10:45:00,Dostyk_Turkistan,1330,55,Clear,12,0,0,0,0.182
2025-03-12 11:00:00,Turan_Syganak,645,58,Clear,9,0,0,0,0.22
2025-03-12 11:15:00,Kabanbay_Kunaev,608,65,Clear,-8,0,0,0,0.11
2025-03-12 11:30:00,Mangilik_El_Kunaev,528,41,Clear,7,0,0,0,0.461
2025-03-12 11:45:00,Mangilik_El_Kunaev,1288,61,Clear,-2,0,0,0,0.165
2025-03-12 12:00:00,Dostyk_Turkistan,957,53,Rain,-4,0,0,0,0.266
2025-03-12 12:15:00,Mangilik_El_Syganak,1238,52,Clear,1,0,0,0,0.304
2025-03-12 12:30:00,Dostyk_Turkistan,926,42,Snow,7,0,0,0,0.381
2025-03-12 12:45:00,Dostyk_Turkistan,1242,34,Snow,14,0,0,0,0.499
2025-03-12 13:00:00,Dostyk_Turkistan,1412,64,Clear,-3,0,0,0,0.124
2025-03-12 13:15:00,Mangilik_El_Syganak,1009,44,Clear,0,0,0,0,0.387
2025-03-12 13:30:00,Mangilik_El_Syganak,578,43,Clear,-6,0,0,0,0.425
2025-03-12 13:45:00,Turan_Syganak,1471,38,Fog,-2,0,0,0,0.487
2025-03-12 14:00:00,Kabanbay_Kunaev,503,57,Clear,-10,0,0,0,0.183
2025-03-12 14:15:00,Dostyk_Turkistan,1089,45,Clear,2,0,0,0,0.374
2025-03-12 14:30:00,Dostyk_Turkistan,1192,49,Clear,8,0,0,0,0.299
2025-03-12 14:45:00,Turan_Syganak,1086,32,Snow,6,0,0,0,0.582
2025-03-12 15:00:00,Mangilik_El_Kunaev,791,60,Clear,-6,0,0,0,0.131
2025-03-12 15:15:00,Turan_Syganak,656,32,Snow,-3,0,0,0,0.562
2025-03-12 15:30:00,Turan_Syganak,1336,61,Clear,-5,0,0,0,0.149
2025-03-12 15:45:00,Turan_Syganak,1452,51,Rain,8,0,0,0,0.227
2025-03-12 16:00:00,Kabanbay_Kunaev,1195,42,Rain,15,0,0,0,0.376
2025-03-12 16:15:00,Mangilik_El_Syganak,530,65,Clear,-5,0,0,0,0.062
2025-03-12 16:30:00,Dostyk_Turkistan,1325,40,Snow,2,0,0,0,0.411
2025-03-12 16:45:00,Mangilik_El_Kunaev,1402,41,Snow,10,0,0,0,0.418
2025-03-12 17:00:00,Mangilik_El_Kunaev,3488,12,Snow,10,0,1,0,0.807
2025-03-12 17:15:00,Mangilik_El_Syganak,3150,8,Snow,9,0,1,0,0.936
2025-03-12 17:30:00,Dostyk_Turkistan,3573,19,Clear,8,0,1,0,0.764
2025-03-12 17:45:00,Dostyk_Turkistan,3331,11,Clear,10,0,1,0,0.883
2025-03-12 18:00:00,Dostyk_Turkistan,2628,39,Clear,9,0,1,0,0.471
2025-03-12 18:15:00,Turan_Syganak,3538,11,Rain,-2,0,1,0,0.88
2025-03-12 18:30:00,Mangilik_El_Kunaev,3060,8,Clear,1,0,1,0,0.871
2025-03-12 18:45:00,Dostyk_Turkistan,2794,31,Clear,7,0,1,0,0.547
2025-03-12 19:00:00,Mangilik_El_Kunaev,4169,15,Clear,11,0,1,0,0.82
2025-03-12 19:15:00,Mangilik_El_Syganak,2920,33,Clear,-3,0,1,0,0.577
2025-03-12 19:30:00,Mangilik_El_Syganak,2232,30,Rain,0,0,1,0,0.609
2025-03-12 19:45:00,Kabanbay_Kunaev,3373,12,Clear,-4,0,1,0,0.798
2025-03-12 20:00:00,Mangilik_El_Kunaev,3143,6,Clear,10,0,1,0,0.92
2025-03-12 20:15:00,Kabanbay_Kunaev,3111,16,Rain,6,0,1,0,0.748
2025-03-12 20:30:00,Dostyk_Turkistan,2801,23,Clear,-10,0,1,0,0.716
2025-03-12 20:45:00,Mangilik_El_Kunaev,3631,9,Clear,10,0,1,0,0.83
2025-03-12 21:00:00,Mangilik_El_Syganak,1092,44,Fog,-1,0,0,0,0.349
2025-03-12 21:15:00,Kabanbay_Kunaev,1390,63,Clear,10,0,0,0,0.137
2025-03-12 21:30:00,Kabanbay_Kunaev,651,39,Snow,2,0,0,0,0.443
2025-03-12 21:45:00,Kabanbay_Kunaev,918,44,Clear,1,0,0,0,0.41
2025-03-12 22:00:00,Turan_Syganak,769,40,Snow,12,0,0,0,0.404
2025-03-12 22:15:00,Kabanbay_Kunaev,559,34,Rain,3,0,0,0,0.521
2025-03-12 22:30:00,Dostyk_Turkistan,678,38,Snow,-6,0,0,0,0.44
2025-03-12 22:45:00,Dostyk_Turkistan,559,46,Clear,-1,0,0,0,0.306
2025-03-12 23:00:00,Kabanbay_Kunaev,1379,45,Clear,-9,0,0,0,0.353
2025-03-12 23:15:00,Mangilik_El_Syganak,985,57,Clear,-7,0,0,0,0.16
2025-03-12 23:30:00,Mangilik_El_Kunaev,763,35,Fog,-9,0,0,0,0.47
2025-03-12 23:45:00,Mangilik_El_Syganak,611,48,Clear,9,0,0,0,0.269
2025-03-13 00:00:00,Dostyk_Turkistan,287,42,Fog,2,0,0,0,0.434
2025-03-13 00:15:00,Mangilik_El_Kunaev,257,37,Fog,-1,0,0,0,0.435
2025-03-13 00:30:00,Mangilik_El_Syganak,52,48,Rain,6,0,0,0,0.28
2025-03-13 00:45:00,Mangilik_El_Kunaev,122,47,Clear,5,0,0,0,0.369
2025-03-13 01:00:00,Mangilik_El_Syganak,212,55,Clear,11,0,0,0,0.206
2025-03-13 01:15:00,Kabanbay_Kunaev,284,50,Clear,-2,0,0,0,0.291
2025-03-13 01:30:00,Dostyk_Turkistan,103,38,Snow,0,0,0,0,0.414
2025-03-13 01:45:00,Turan_Syganak,189,47,Clear,3,0,0,0,0.372
2025-03-13 02:00:00,Turan_Syganak,264,41,Clear,11,0,0,0,0.369
2025-03-13 02:15:00,Mangilik_El_Syganak,79,51,Clear,10,0,0,0,0.297
2025-03-13 02:30:00,Kabanbay_Kunaev,80,58,Clear,4,0,0,0,0.143
2025-03-13 02:45:00,Dostyk_Turkistan,90,55,Clear,-9,0,0,0,0.228
2025-03-13 03:00:00,Dostyk_Turkistan,217,64,Clear,-3,0,0,0,0.043
2025-03-13 03:15:00,Mangilik_El_Kunaev,270,44,Clear,11,0,0,0,0.352
2025-03-13 03:30:00,Dostyk_Turkistan,289,59,Clear,-3,0,0,0,0.152
2025-03-13 03:45:00,Dostyk_Turkistan,134,43,Clear,15,0,0,0,0.386
2025-03-13 04:00:00,Dostyk_Turkistan,253,53,Clear,-1,0,0,0,0.201
2025-03-13 04:15:00,Kabanbay_Kunaev,83,62,Clear,-3,0,0,0,0.125
2025-03-13 04:30:00,Turan_Syganak,255,47,Clear,-5,0,0,0,0.33
2025-03-13 04:45:00,Mangilik_El_Kunaev,143,43,Clear,15,0,0,0,0.389
2025-03-13 05:00:00,Dostyk_Turkistan,273,42,Rain,-2,0,0,0,0.385
2025-03-13 05:15:00,Dostyk_Turkistan,159,45,Clear,-7,0,0,0,0.362
2025-03-13 05:30:00,Turan_Syganak,147,44,Snow,7,0,0,0,0.411
2025-03-13 05:45:00,Mangilik_El_Syganak,217,63,Clear,-10,0,0,0,0.083
2025-03-13 06:00:00,Mangilik_El_Kunaev,774,56,Clear,8,0,0,0,0.231
2025-03-13 06:15:00,Turan_Syganak,1469,44,Clear,8,0,0,0,0.357
2025-03-13 06:30:00,Mangilik_El_Syganak,1237,50,Clear,-4,0,0,0,0.327
2025-03-13 06:45:00,Mangilik_El_Kunaev,509,47,Clear,0,0,0,0,0.318
2025-03-13 07:00:00,Turan_Syganak,3826,14,Clear,-10,0,1,0,0.837
2025-03-13 07:15:00,Dostyk_Turkistan,2780,37,Clear,-10,0,1,0,0.434
2025-03-13 07:30:00,Kabanbay_Kunaev,3329,8,Rain,-7,0,1,0,0.89
2025-03-13 07:45:00,Dostyk_Turkistan,2695,20,Clear,6,0,1,0,0.714
2025-03-13 08:00:00,Kabanbay_Kunaev,3449,14,Clear,4,0,1,0,0.821
2025-03-13 08:15:00,Turan_Syganak,3037,9,Clear,-7,0,1,0,0.838
2025-03-13 08:30:00,Kabanbay_Kunaev,3639,17,Clear,10,0,1,0,0.783
2025-03-13 08:45:00,Turan_Syganak,2049,26,Clear,11,0,1,0,0.623
2025-03-13 09:00:00,Dostyk_Turkistan,4128,9,Clear,11,0,1,0,0.837
2025-03-13 09:15:00,Dostyk_Turkistan,3941,16,Clear,12,0,1,0,0.764
2025-03-13 09:30:00,Mangilik_El_Syganak,3393,12,Clear,8,0,1,0,0.841
2025-03-13 09:45:00,Kabanbay_Kunaev,3167,16,Clear,5,0,1,0,0.801
2025-03-13 10:00:00,Kabanbay_Kunaev,594,59,Clear,2,0,0,0,0.194
2025-03-13 10:15:00,Mangilik_El_Syganak,587,52,Rain,-5,0,0,0,0.304
2025-03-13 10:30:00,Mangilik_El_Syganak,1083,49,Clear,4,0,0,0,0.31
2025-03-13 10:45:00,Mangilik_El_Kunaev,1041,39,Snow,-1,0,0,0,0.465
2025-03-13 11:00:00,Kabanbay_Kunaev,1057,54,Rain,-8,0,0,0,0.201
2025-03-13 11:15:00,Turan_Syganak,999,28,Snow,-4,0,0,0,0.598
2025-03-13 11:30:00,Turan_Syganak,668,44,Clear,-7,0,0,0,0.379
2025-03-13 11:45:00,Mangilik_El_Syganak,561,48,Clear,12,0,0,0,0.312
2025-03-13 12:00:00,Mangilik_El_Kunaev,554,64,Clear,7,0,0,0,0.107
2025-03-13 12:15:00,Mangilik_El_Syganak,804,40,Snow,5,0,0,0,0.456
2025-03-13 12:30:00,Turan_Syganak,683,35,Snow,8,0,0,0,0.524
2025-03-13 12:45:00,Dostyk_Turkistan,580,54,Clear,-2,0,0,0,0.2
2025-03-13 13:00:00,Turan_Syganak,1107,53,Clear,-10,0,0,0,0.225
2025-03-13 13:15:00,Dostyk_Turkistan,768,59,Clear,4,0,0,0,0.128
2025-03-13 13:30:00,Mangilik_El_Kunaev,1307,48,Clear,-3,0,0,0,0.36
2025-03-13 13:45:00,Mangilik_El_Syganak,1381,48,Clear,9,0,0,0,0.306
2025-03-13 14:00:00,Turan_Syganak,1131,42,Clear,4,0,0,0,0.415
2025-03-13 14:15:00,Kabanbay_Kunaev,1361,45,Clear,-7,0,0,0,0.368
2025-03-13 14:30:00,Dostyk_Turkistan,1024,49,Clear,4,0,0,0,0.342
2025-03-13 14:45:00,Turan_Syganak,818,56,Clear,-10,0,0,0,0.163
2025-03-13 15:00:00,Dostyk_Turkistan,1291,58,Clear,-10,0,0,0,0.182
2025-03-13 15:15:00,Dostyk_Turkistan,827,34,Snow,3,0,0,0,0.516
2025-03-13 15:30:00,Mangilik_El_Syganak,1396,60,Clear,8,0,0,0,0.161
2025-03-13 15:45:00,Mangilik_El_Syganak,927,48,Clear,-6,0,0,0,0.326
2025-03-13 16:00:00,Dostyk_Turkistan,865,50,Clear,0,0,0,0,0.308
2025-03-13 16:15:00,Mangilik_El_Kunaev,782,32,Fog,12,0,0,0,0.574
2025-03-13 16:30:00,Dostyk_Turkistan,1086,41,Snow,-9,0,0,0,0.437
2025-03-13 16:45:00,Turan_Syganak,1250,56,Clear,10,0,0,0,0.244
2025-03-13 17:00:00,Mangilik_El_Syganak,3911,4,Rain,14,0,1,0,0.977
2025-03-13 17:15:00,Turan_Syganak,3763,7,Clear,3,0,1,0,0.865
2025-03-13 17:30:00,Kabanbay_Kunaev,3077,13,Snow,-8,0,1,0,0.791
2025-03-13 17:45:00,Dostyk_Turkistan,3210,9,Clear,11,0,1,0,0.876
2025-03-13 18:00:00,Kabanbay_Kunaev,2597,28,Rain,-1,0,1,0,0.639
2025-03-13 18:15:00,Dostyk_Turkistan,2593,23,Clear,14,0,1,0,0.72
2025-03-13 18:30:00,Kabanbay_Kunaev,3102,8,Clear,15,0,1,0,0.931
2025-03-13 18:45:00,Dostyk_Turkistan,2190,26,Clear,11,0,1,0,0.646
2025-03-13 19:00:00,Mangilik_El_Kunaev,2897,38,Clear,1,0,1,0,0.424
2025-03-13 19:15:00,Mangilik_El_Kunaev,2712,22,Rain,-10,0,1,0,0.723
2025-03-13 19:30:00,Dostyk_Turkistan,3035,15,Clear,2,0,1,0,0.747
2025-03-13 19:45:00,Mangilik_El_Syganak,3131,9,Clear,12,0,1,0,0.84
2025-03-13 20:00:00,Mangilik_El_Kunaev,3341,13,Clear,-7,0,1,0,0.849
2025-03-13 20:15:00,Kabanbay_Kunaev,3874,16,Clear,-6,0,1,0,0.732
2025-03-13 20:30:00,Dostyk_Turkistan,3233,18,Clear,2,0,1,0,0.727
2025-03-13 20:45:00,Dostyk_Turkistan,2779,40,Clear,12,0,1,0,0.457
2025-03-13 21:00:00,Dostyk_Turkistan,1105,28,Snow,7,0,0,0,0.613
